CustomerId,geography,Age,age_band,age_band_sort,Tenure,tenure_band,tenure_band_sort,NumOfProducts,product_segment,product_segment_sort,CreditScore,Balance,EstimatedSalary,Gender,HasCrCard,IsActiveMember,member_status,credit_card_status,is_churned,churn_label
15797787,France,36,30-45,2,1,Established (1-5 yr),2,1,1 Product,1,614,118311.76,146134.68,Male,1,0,Inactive,Has Credit Card,0,Retained
15797822,France,28,Under 30,1,2,Established (1-5 yr),2,1,1 Product,1,678,109137.12,58814.41,Male,1,1,Active,Has Credit Card,0,Retained
15797900,France,56,45-60,3,9,Loyal (5+ yr),3,1,1 Product,1,517,142147.32,39488.04,Male,0,0,Inactive,No Credit Card,1,Churned
15797905,France,48,45-60,3,7,Loyal (5+ yr),3,2,2 Products,2,682,0.0,65069.03,Female,1,0,Inactive,Has Credit Card,0,Retained
15797910,Germany,51,45-60,3,2,Established (1-5 yr),2,1,1 Product,1,775,123783.25,134901.57,Male,1,1,Active,Has Credit Card,0,Retained
15797919,Spain,37,30-45,2,2,Established (1-5 yr),2,2,2 Products,2,773,103195.2,178268.36,Male,1,0,Inactive,Has Credit Card,0,Retained
15797960,Germany,59,45-60,3,0,New (< 1 yr),1,1,1 Product,1,806,135296.33,182822.5,Female,1,0,Inactive,Has Credit Card,0,Retained
15797964,Germany,29,Under 30,1,1,Established (1-5 yr),2,1,1 Product,1,732,154333.82,138527.56,Female,1,1,Active,Has Credit Card,0,Retained
15798024,Germany,84,60+,4,8,Loyal (5+ yr),3,1,1 Product,1,537,92242.34,186235.98,Male,1,1,Active,Has Credit Card,0,Retained
15798053,Spain,32,30-45,2,9,Loyal (5+ yr),3,2,2 Products,2,707,0.0,126475.79,Male,1,0,Inactive,Has Credit Card,0,Retained
15798084,France,26,Under 30,1,0,New (< 1 yr),1,2,2 Products,2,688,0.0,105784.85,Male,1,0,Inactive,Has Credit Card,0,Retained
15798200,France,35,30-45,2,2,Established (1-5 yr),2,3,3+ Products,3,707,0.0,94148.3,Male,1,1,Active,Has Credit Card,0,Retained
15798256,France,45,30-45,2,1,Established (1-5 yr),2,2,2 Products,2,558,153697.53,89891.4,Female,0,0,Inactive,No Credit Card,1,Churned
15798310,France,35,30-45,2,2,Established (1-5 yr),2,1,1 Product,1,480,165692.91,197984.58,Male,1,1,Active,Has Credit Card,0,Retained
15798341,France,38,30-45,2,8,Loyal (5+ yr),3,1,1 Product,1,544,0.0,98208.62,Male,1,1,Active,Has Credit Card,0,Retained
15798348,Spain,50,45-60,3,6,Loyal (5+ yr),3,1,1 Product,1,600,94684.27,50488.91,Female,1,1,Active,Has Credit Card,0,Retained
15798385,Spain,46,45-60,3,3,Established (1-5 yr),2,2,2 Products,2,512,0.0,56408.14,Female,1,1,Active,Has Credit Card,0,Retained
15798398,France,36,30-45,2,4,Established (1-5 yr),2,1,1 Product,1,785,135438.4,190627.01,Female,0,0,Inactive,No Credit Card,0,Retained
15798424,Germany,59,45-60,3,1,Established (1-5 yr),2,1,1 Product,1,833,130854.59,30722.52,Male,1,1,Active,Has Credit Card,1,Churned
15798429,France,29,Under 30,1,8,Loyal (5+ yr),3,2,2 Products,2,741,0.0,115994.52,Male,1,1,Active,Has Credit Card,0,Retained
15798439,Spain,25,Under 30,1,2,Established (1-5 yr),2,1,1 Product,1,714,0.0,132979.43,Male,1,1,Active,Has Credit Card,0,Retained
15798470,Spain,48,45-60,3,1,Established (1-5 yr),2,1,1 Product,1,764,75990.97,158323.81,Female,1,0,Inactive,Has Credit Card,1,Churned
15798521,Spain,33,30-45,2,3,Established (1-5 yr),2,2,2 Products,2,675,0.0,45348.08,Male,1,0,Inactive,Has Credit Card,0,Retained
15798532,France,32,30-45,2,9,Loyal (5+ yr),3,2,2 Products,2,810,120879.73,78896.59,Male,0,1,Active,No Credit Card,0,Retained
15798605,Germany,26,Under 30,1,1,Established (1-5 yr),2,1,1 Product,1,686,57422.62,79189.4,Male,1,1,Active,Has Credit Card,0,Retained
15798615,France,47,45-60,3,9,Loyal (5+ yr),3,1,1 Product,1,850,137301.87,44351.77,Female,1,0,Inactive,Has Credit Card,0,Retained
15798659,Spain,43,30-45,2,3,Established (1-5 yr),2,2,2 Products,2,526,0.0,31705.19,Female,1,0,Inactive,Has Credit Card,0,Retained
15798666,France,36,30-45,2,6,Loyal (5+ yr),3,2,2 Products,2,814,0.0,98657.01,Female,1,1,Active,Has Credit Card,0,Retained
15798709,Spain,32,30-45,2,3,Established (1-5 yr),2,1,1 Product,1,588,109109.33,4993.94,Male,0,1,Active,No Credit Card,0,Retained
15798737,France,38,30-45,2,8,Loyal (5+ yr),3,2,2 Products,2,654,0.0,88659.44,Male,1,0,Inactive,Has Credit Card,0,Retained
15798749,Germany,43,30-45,2,3,Established (1-5 yr),2,2,2 Products,2,845,152063.59,97910.06,Female,1,0,Inactive,Has Credit Card,0,Retained
15798824,Spain,38,30-45,2,0,New (< 1 yr),1,2,2 Products,2,671,92674.94,3647.57,Male,1,0,Inactive,Has Credit Card,0,Retained
15798834,Spain,32,30-45,2,7,Loyal (5+ yr),3,1,1 Product,1,719,0.0,76264.27,Female,0,0,Inactive,No Credit Card,0,Retained
15798844,France,54,45-60,3,7,Loyal (5+ yr),3,1,1 Product,1,678,128914.97,191746.23,Male,0,0,Inactive,No Credit Card,1,Churned
15798850,France,32,30-45,2,7,Loyal (5+ yr),3,2,2 Products,2,576,0.0,4660.91,Male,1,0,Inactive,Has Credit Card,0,Retained
15798885,France,56,45-60,3,4,Established (1-5 yr),2,2,2 Products,2,585,138227.19,55287.84,Male,1,1,Active,Has Credit Card,0,Retained
15798888,Germany,31,30-45,2,1,Established (1-5 yr),2,1,1 Product,1,605,117992.59,183598.77,Female,1,1,Active,Has Credit Card,0,Retained
15798895,France,59,45-60,3,6,Loyal (5+ yr),3,1,1 Product,1,525,55328.4,83342.73,Female,1,0,Inactive,Has Credit Card,1,Churned
15798906,France,69,60+,4,5,Established (1-5 yr),2,2,2 Products,2,628,0.0,181964.6,Male,1,1,Active,Has Credit Card,0,Retained
15798943,France,46,45-60,3,8,Loyal (5+ yr),3,2,2 Products,2,646,0.0,133059.15,Female,1,0,Inactive,Has Credit Card,0,Retained
15798960,France,33,30-45,2,2,Established (1-5 yr),2,1,1 Product,1,680,108393.35,39057.67,Male,0,1,Active,No Credit Card,0,Retained
15798964,Germany,33,30-45,2,3,Established (1-5 yr),2,1,1 Product,1,714,35016.6,53667.08,Male,1,0,Inactive,Has Credit Card,0,Retained
15798975,Germany,48,45-60,3,4,Established (1-5 yr),2,1,1 Product,1,606,132403.56,36091.91,Male,0,0,Inactive,No Credit Card,1,Churned
15799031,France,39,30-45,2,3,Established (1-5 yr),2,2,2 Products,2,523,0.0,6726.53,Male,1,0,Inactive,Has Credit Card,0,Retained
15799042,France,38,30-45,2,7,Loyal (5+ yr),3,1,1 Product,1,611,0.0,63202.0,Male,1,1,Active,Has Credit Card,0,Retained
15799128,Spain,38,30-45,2,9,Loyal (5+ yr),3,1,1 Product,1,608,102406.76,57600.66,Female,0,1,Active,No Credit Card,0,Retained
15799156,Spain,38,30-45,2,8,Loyal (5+ yr),3,2,2 Products,2,569,0.0,79618.79,Male,0,0,Inactive,No Credit Card,0,Retained
15799186,France,38,30-45,2,4,Established (1-5 yr),2,2,2 Products,2,632,0.0,192505.62,Male,0,0,Inactive,No Credit Card,0,Retained
15799211,Spain,32,30-45,2,8,Loyal (5+ yr),3,1,1 Product,1,708,187487.63,120115.5,Female,1,1,Active,Has Credit Card,0,Retained
15799217,Germany,35,30-45,2,7,Loyal (5+ yr),3,1,1 Product,1,791,52436.2,161051.75,Female,1,0,Inactive,Has Credit Card,0,Retained
15799300,Germany,31,30-45,2,0,New (< 1 yr),1,1,1 Product,1,510,113688.63,33099.41,Male,1,0,Inactive,Has Credit Card,1,Churned
15799350,France,41,30-45,2,0,New (< 1 yr),1,1,1 Product,1,632,106134.46,105570.39,Male,0,1,Active,No Credit Card,0,Retained
15799357,France,35,30-45,2,5,Established (1-5 yr),2,1,1 Product,1,727,136364.46,142754.71,Male,0,0,Inactive,No Credit Card,0,Retained
15799358,France,46,45-60,3,6,Loyal (5+ yr),3,1,1 Product,1,516,62212.29,171681.86,Female,0,1,Active,No Credit Card,1,Churned
15799384,France,33,30-45,2,8,Loyal (5+ yr),3,1,1 Product,1,683,0.0,73564.44,Male,0,0,Inactive,No Credit Card,0,Retained
15799422,France,40,30-45,2,8,Loyal (5+ yr),3,1,1 Product,1,535,0.0,27689.77,Female,1,1,Active,Has Credit Card,0,Retained
15799435,Spain,34,30-45,2,1,Established (1-5 yr),2,1,1 Product,1,619,0.0,139919.38,Male,1,0,Inactive,Has Credit Card,0,Retained
15799468,France,34,30-45,2,3,Established (1-5 yr),2,1,1 Product,1,591,96127.27,30972.06,Female,0,0,Inactive,No Credit Card,0,Retained
15799479,Spain,33,30-45,2,9,Loyal (5+ yr),3,1,1 Product,1,809,0.0,124045.65,Male,1,1,Active,Has Credit Card,0,Retained
15799480,France,34,30-45,2,0,New (< 1 yr),1,2,2 Products,2,600,0.0,3756.23,Male,0,1,Active,No Credit Card,0,Retained
15799494,Germany,44,30-45,2,3,Established (1-5 yr),2,2,2 Products,2,850,140393.65,186285.52,Male,0,1,Active,No Credit Card,0,Retained
15799515,France,48,45-60,3,8,Loyal (5+ yr),3,1,1 Product,1,652,133297.24,77764.37,Female,1,0,Inactive,Has Credit Card,0,Retained
15799534,France,71,60+,4,5,Established (1-5 yr),2,2,2 Products,2,720,183135.39,197688.5,Male,1,1,Active,Has Credit Card,0,Retained
15799600,Germany,48,45-60,3,1,Established (1-5 yr),2,1,1 Product,1,640,111599.32,135995.58,Male,0,1,Active,No Credit Card,0,Retained
15799626,Germany,50,45-60,3,4,Established (1-5 yr),2,1,1 Product,1,637,126345.55,17323.0,Male,0,1,Active,No Credit Card,1,Churned
15799631,Spain,36,30-45,2,10,Loyal (5+ yr),3,2,2 Products,2,585,0.0,180318.6,Male,1,1,Active,Has Credit Card,0,Retained
15799635,Spain,51,45-60,3,2,Established (1-5 yr),2,1,1 Product,1,577,108867.0,140800.66,Male,0,0,Inactive,No Credit Card,1,Churned
15799641,Spain,39,30-45,2,2,Established (1-5 yr),2,2,2 Products,2,540,0.0,81995.92,Male,1,0,Inactive,Has Credit Card,0,Retained
15799652,France,38,30-45,2,0,New (< 1 yr),1,2,2 Products,2,763,152582.2,31892.82,Female,0,0,Inactive,No Credit Card,0,Retained
15799653,Germany,32,30-45,2,7,Loyal (5+ yr),3,2,2 Products,2,583,94753.55,18149.03,Female,1,1,Active,Has Credit Card,0,Retained
15799710,France,37,30-45,2,7,Loyal (5+ yr),3,1,1 Product,1,739,104960.46,80883.82,Male,0,1,Active,No Credit Card,0,Retained
15799720,Spain,43,30-45,2,8,Loyal (5+ yr),3,2,2 Products,2,569,161546.68,178187.28,Male,0,1,Active,No Credit Card,0,Retained
15799785,Germany,30,30-45,2,4,Established (1-5 yr),2,1,1 Product,1,679,77949.69,121151.46,Female,1,1,Active,Has Credit Card,0,Retained
15799790,France,35,30-45,2,9,Loyal (5+ yr),3,1,1 Product,1,763,0.0,31372.91,Male,1,1,Active,Has Credit Card,0,Retained
15799811,France,40,30-45,2,10,Loyal (5+ yr),3,1,1 Product,1,724,0.0,127847.25,Male,1,0,Inactive,Has Credit Card,1,Churned
15799815,Germany,23,Under 30,1,4,Established (1-5 yr),2,1,1 Product,1,656,163549.63,21085.12,Female,0,1,Active,No Credit Card,0,Retained
15799825,France,44,30-45,2,8,Loyal (5+ yr),3,2,2 Products,2,583,0.0,27431.62,Female,1,1,Active,Has Credit Card,0,Retained
15799859,France,50,45-60,3,4,Established (1-5 yr),2,1,1 Product,1,704,165438.26,120770.75,Male,1,0,Inactive,Has Credit Card,1,Churned
15799910,France,32,30-45,2,2,Established (1-5 yr),2,2,2 Products,2,793,0.0,193817.63,Male,1,0,Inactive,Has Credit Card,1,Churned
15799924,Spain,43,30-45,2,1,Established (1-5 yr),2,1,1 Product,1,668,147167.25,141679.73,Male,0,0,Inactive,No Credit Card,0,Retained
15799925,France,60,45-60,3,6,Loyal (5+ yr),3,2,2 Products,2,800,88541.57,131718.12,Male,1,1,Active,Has Credit Card,0,Retained
15799932,France,24,Under 30,1,10,Loyal (5+ yr),3,2,2 Products,2,812,0.0,156906.15,Male,1,1,Active,Has Credit Card,0,Retained
15799964,Germany,30,30-45,2,7,Loyal (5+ yr),3,1,1 Product,1,669,139872.81,188795.85,Female,1,0,Inactive,Has Credit Card,0,Retained
15799966,Germany,59,45-60,3,9,Loyal (5+ yr),3,1,1 Product,1,792,101609.77,161479.19,Female,0,0,Inactive,No Credit Card,1,Churned
15799998,France,30,30-45,2,8,Loyal (5+ yr),3,1,1 Product,1,608,85859.76,142730.27,Female,0,0,Inactive,No Credit Card,0,Retained
15800031,France,43,30-45,2,3,Established (1-5 yr),2,1,1 Product,1,681,66338.68,18772.5,Male,1,1,Active,Has Credit Card,1,Churned
15800049,Spain,43,30-45,2,5,Established (1-5 yr),2,1,1 Product,1,728,0.0,120088.17,Female,1,1,Active,Has Credit Card,0,Retained
15800061,Spain,45,30-45,2,3,Established (1-5 yr),2,3,3+ Products,3,495,89158.94,135169.76,Female,1,0,Inactive,Has Credit Card,1,Churned
15800062,Spain,49,45-60,3,8,Loyal (5+ yr),3,1,1 Product,1,850,0.0,25867.67,Male,0,0,Inactive,No Credit Card,1,Churned
15800068,Spain,46,45-60,3,6,Loyal (5+ yr),3,2,2 Products,2,801,0.0,170008.74,Female,1,1,Active,Has Credit Card,0,Retained
15800083,France,45,30-45,2,8,Loyal (5+ yr),3,1,1 Product,1,559,24043.45,169781.45,Male,0,1,Active,No Credit Card,1,Churned
15800116,Germany,28,Under 30,1,4,Established (1-5 yr),2,1,1 Product,1,712,145605.44,93883.53,Male,0,1,Active,No Credit Card,0,Retained
15800215,France,25,Under 30,1,3,Established (1-5 yr),2,2,2 Products,2,658,0.0,173948.4,Male,0,1,Active,No Credit Card,0,Retained
15800228,Spain,42,30-45,2,4,Established (1-5 yr),2,2,2 Products,2,652,0.0,38152.01,Female,1,1,Active,Has Credit Card,0,Retained
15800229,Germany,40,30-45,2,7,Loyal (5+ yr),3,1,1 Product,1,695,139022.24,193383.13,Male,0,1,Active,No Credit Card,0,Retained
15800233,France,40,30-45,2,5,Established (1-5 yr),2,2,2 Products,2,850,0.0,35034.15,Female,1,0,Inactive,Has Credit Card,0,Retained
15800251,Germany,26,Under 30,1,10,Loyal (5+ yr),3,2,2 Products,2,583,72835.56,96792.15,Female,1,0,Inactive,Has Credit Card,0,Retained
15800268,Germany,37,30-45,2,6,Loyal (5+ yr),3,1,1 Product,1,825,118050.79,52301.15,Male,0,1,Active,No Credit Card,0,Retained
15800287,Spain,46,45-60,3,2,Established (1-5 yr),2,2,2 Products,2,706,127660.46,150156.82,Female,1,0,Inactive,Has Credit Card,1,Churned
15800295,Germany,34,30-45,2,9,Loyal (5+ yr),3,2,2 Products,2,644,112746.54,141230.07,Male,0,0,Inactive,No Credit Card,0,Retained
15800326,Spain,39,30-45,2,6,Loyal (5+ yr),3,2,2 Products,2,717,0.0,93275.61,Female,1,0,Inactive,Has Credit Card,0,Retained
15800366,France,29,Under 30,1,5,Established (1-5 yr),2,1,1 Product,1,546,0.0,94823.95,Male,1,1,Active,Has Credit Card,0,Retained
15800412,Germany,35,30-45,2,9,Loyal (5+ yr),3,2,2 Products,2,458,146780.52,3476.38,Male,1,1,Active,Has Credit Card,0,Retained
15800434,Germany,52,45-60,3,10,Loyal (5+ yr),3,1,1 Product,1,811,76915.4,146359.81,Male,0,0,Inactive,No Credit Card,1,Churned
15800440,Spain,61,60+,4,1,Established (1-5 yr),2,1,1 Product,1,650,152968.73,82970.69,Male,0,1,Active,No Credit Card,0,Retained
15800482,Spain,33,30-45,2,7,Loyal (5+ yr),3,2,2 Products,2,586,0.0,168261.4,Female,1,1,Active,Has Credit Card,0,Retained
15800514,Germany,24,Under 30,1,2,Established (1-5 yr),2,2,2 Products,2,477,95675.62,162699.7,Female,0,0,Inactive,No Credit Card,1,Churned
15800515,France,35,30-45,2,5,Established (1-5 yr),2,1,1 Product,1,516,128653.59,127558.26,Male,1,0,Inactive,Has Credit Card,0,Retained
15800517,Spain,32,30-45,2,5,Established (1-5 yr),2,2,2 Products,2,633,163340.12,74415.2,Male,1,1,Active,Has Credit Card,0,Retained
15800524,Germany,29,Under 30,1,3,Established (1-5 yr),2,1,1 Product,1,686,185379.02,64679.07,Male,1,0,Inactive,Has Credit Card,0,Retained
15800554,France,81,60+,4,1,Established (1-5 yr),2,2,2 Products,2,850,0.0,59568.24,Female,1,1,Active,Has Credit Card,0,Retained
15800583,Spain,43,30-45,2,8,Loyal (5+ yr),3,1,1 Product,1,621,0.0,102806.6,Female,0,0,Inactive,No Credit Card,0,Retained
15800620,France,29,Under 30,1,9,Loyal (5+ yr),3,2,2 Products,2,691,0.0,199635.93,Female,0,0,Inactive,No Credit Card,0,Retained
15800688,Spain,42,30-45,2,7,Loyal (5+ yr),3,2,2 Products,2,495,0.0,130404.53,Female,0,0,Inactive,No Credit Card,0,Retained
15800703,Spain,21,Under 30,1,5,Established (1-5 yr),2,1,1 Product,1,485,113157.22,54141.5,Female,1,1,Active,Has Credit Card,0,Retained
15800736,Spain,42,30-45,2,4,Established (1-5 yr),2,1,1 Product,1,601,96763.89,199242.65,Female,1,1,Active,Has Credit Card,0,Retained
15800746,France,45,30-45,2,7,Loyal (5+ yr),3,1,1 Product,1,674,144889.18,102591.9,Male,1,1,Active,Has Credit Card,1,Churned
15800773,Spain,28,Under 30,1,9,Loyal (5+ yr),3,1,1 Product,1,648,102282.61,157891.11,Female,1,1,Active,Has Credit Card,0,Retained
15800784,France,42,30-45,2,4,Established (1-5 yr),2,1,1 Product,1,645,98298.18,676.06,Male,1,1,Active,Has Credit Card,0,Retained
15800793,Germany,39,30-45,2,4,Established (1-5 yr),2,1,1 Product,1,477,182491.57,185830.72,Female,1,0,Inactive,Has Credit Card,0,Retained
15800805,France,31,30-45,2,7,Loyal (5+ yr),3,1,1 Product,1,451,140931.82,20388.77,Female,0,1,Active,No Credit Card,0,Retained
15800806,Spain,31,30-45,2,7,Loyal (5+ yr),3,2,2 Products,2,685,122449.31,180769.55,Male,1,1,Active,Has Credit Card,0,Retained
15800811,France,40,30-45,2,3,Established (1-5 yr),2,1,1 Product,1,702,148556.74,146056.29,Male,0,1,Active,No Credit Card,0,Retained
15800814,France,35,30-45,2,2,Established (1-5 yr),2,2,2 Products,2,534,81951.74,115668.53,Male,1,0,Inactive,Has Credit Card,0,Retained
15800845,Spain,33,30-45,2,8,Loyal (5+ yr),3,1,1 Product,1,732,111379.55,45098.62,Female,1,1,Active,Has Credit Card,0,Retained
15800856,Spain,34,30-45,2,3,Established (1-5 yr),2,1,1 Product,1,643,83132.09,21360.88,Male,1,1,Active,Has Credit Card,0,Retained
15800890,France,45,30-45,2,6,Loyal (5+ yr),3,2,2 Products,2,554,0.0,181204.5,Female,1,1,Active,Has Credit Card,0,Retained
15800961,Germany,52,45-60,3,1,Established (1-5 yr),2,2,2 Products,2,627,76101.81,177238.35,Male,0,1,Active,No Credit Card,0,Retained
15801062,Spain,40,30-45,2,4,Established (1-5 yr),2,2,2 Products,2,557,0.0,105433.53,Female,0,1,Active,No Credit Card,0,Retained
15801072,France,28,Under 30,1,7,Loyal (5+ yr),3,2,2 Products,2,654,0.0,151316.37,Female,1,0,Inactive,Has Credit Card,0,Retained
15801125,France,32,30-45,2,1,Established (1-5 yr),2,1,1 Product,1,627,0.0,106851.7,Female,1,0,Inactive,Has Credit Card,0,Retained
15801152,Spain,39,30-45,2,1,Established (1-5 yr),2,2,2 Products,2,553,142876.98,44363.42,Female,1,0,Inactive,Has Credit Card,0,Retained
15801169,Germany,39,30-45,2,9,Loyal (5+ yr),3,1,1 Product,1,764,138341.51,50072.94,Female,1,0,Inactive,Has Credit Card,1,Churned
15801188,France,47,45-60,3,6,Loyal (5+ yr),3,1,1 Product,1,774,94722.88,61450.96,Female,0,1,Active,No Credit Card,0,Retained
15801218,France,49,45-60,3,8,Loyal (5+ yr),3,1,1 Product,1,675,135133.39,179521.24,Male,0,1,Active,No Credit Card,1,Churned
15801247,Spain,39,30-45,2,10,Loyal (5+ yr),3,2,2 Products,2,605,105317.73,138021.36,Male,1,0,Inactive,Has Credit Card,0,Retained
15801256,Spain,49,45-60,3,7,Loyal (5+ yr),3,2,2 Products,2,746,0.0,10096.25,Male,0,1,Active,No Credit Card,0,Retained
15801265,Spain,45,30-45,2,0,New (< 1 yr),1,1,1 Product,1,689,57784.22,197804.0,Female,1,0,Inactive,Has Credit Card,1,Churned
15801277,France,31,30-45,2,2,Established (1-5 yr),2,2,2 Products,2,715,112212.14,181600.72,Female,1,1,Active,Has Credit Card,0,Retained
15801293,Germany,27,Under 30,1,1,Established (1-5 yr),2,2,2 Products,2,850,101278.25,26265.18,Male,1,1,Active,Has Credit Card,0,Retained
15801296,Germany,37,30-45,2,7,Loyal (5+ yr),3,2,2 Products,2,634,143258.85,192721.98,Female,1,0,Inactive,Has Credit Card,0,Retained
15801316,France,61,60+,4,8,Loyal (5+ yr),3,1,1 Product,1,523,66250.71,21859.06,Male,1,1,Active,Has Credit Card,0,Retained
15801336,Germany,37,30-45,2,8,Loyal (5+ yr),3,1,1 Product,1,649,114737.26,106655.88,Female,1,1,Active,Has Credit Card,1,Churned
15801351,France,40,30-45,2,3,Established (1-5 yr),2,2,2 Products,2,583,0.0,47728.0,Male,1,0,Inactive,Has Credit Card,0,Retained
15801395,France,33,30-45,2,10,Loyal (5+ yr),3,1,1 Product,1,790,135120.72,195204.99,Female,0,0,Inactive,No Credit Card,0,Retained
15801411,Spain,46,45-60,3,4,Established (1-5 yr),2,1,1 Product,1,623,0.0,5549.11,Male,1,0,Inactive,Has Credit Card,1,Churned
15801414,France,35,30-45,2,2,Established (1-5 yr),2,2,2 Products,2,767,0.0,144251.38,Female,0,0,Inactive,No Credit Card,0,Retained
15801417,France,37,30-45,2,4,Established (1-5 yr),2,1,1 Product,1,657,82500.28,115260.72,Male,1,1,Active,Has Credit Card,0,Retained
15801431,Spain,48,45-60,3,9,Loyal (5+ yr),3,1,1 Product,1,682,101198.01,49732.9,Female,1,1,Active,Has Credit Card,0,Retained
15801436,France,42,30-45,2,4,Established (1-5 yr),2,1,1 Product,1,696,0.0,126353.13,Male,0,0,Inactive,No Credit Card,1,Churned
15801441,Germany,35,30-45,2,2,Established (1-5 yr),2,1,1 Product,1,670,79585.96,198802.9,Female,0,1,Active,No Credit Card,0,Retained
15801462,France,31,30-45,2,8,Loyal (5+ yr),3,2,2 Products,2,716,109578.04,51503.51,Male,1,1,Active,Has Credit Card,0,Retained
15801466,France,39,30-45,2,2,Established (1-5 yr),2,2,2 Products,2,574,122524.61,88463.63,Female,1,0,Inactive,Has Credit Card,0,Retained
15801473,Germany,33,30-45,2,2,Established (1-5 yr),2,2,2 Products,2,599,51949.95,85045.92,Male,1,0,Inactive,Has Credit Card,0,Retained
15801488,France,25,Under 30,1,3,Established (1-5 yr),2,2,2 Products,2,723,0.0,134509.47,Male,1,1,Active,Has Credit Card,0,Retained
15801548,France,31,30-45,2,7,Loyal (5+ yr),3,2,2 Products,2,661,144162.3,14490.79,Female,1,1,Active,Has Credit Card,0,Retained
15801559,Germany,41,30-45,2,9,Loyal (5+ yr),3,3,3+ Products,3,693,181461.48,187929.43,Female,1,1,Active,Has Credit Card,1,Churned
15801605,France,39,30-45,2,0,New (< 1 yr),1,2,2 Products,2,626,0.0,83295.09,Female,1,1,Active,Has Credit Card,0,Retained
15801630,France,40,30-45,2,6,Loyal (5+ yr),3,2,2 Products,2,558,0.0,173844.89,Male,1,0,Inactive,Has Credit Card,0,Retained
15801658,France,55,45-60,3,6,Loyal (5+ yr),3,1,1 Product,1,580,104305.74,175750.21,Male,0,1,Active,No Credit Card,0,Retained
15801699,Spain,43,30-45,2,5,Established (1-5 yr),2,2,2 Products,2,436,0.0,35687.43,Male,1,1,Active,Has Credit Card,0,Retained
15801701,Spain,35,30-45,2,9,Loyal (5+ yr),3,2,2 Products,2,653,0.0,45956.05,Male,1,1,Active,Has Credit Card,0,Retained
15801767,Spain,40,30-45,2,8,Loyal (5+ yr),3,2,2 Products,2,784,0.0,108891.3,Female,1,0,Inactive,Has Credit Card,0,Retained
15801788,Germany,29,Under 30,1,6,Loyal (5+ yr),3,1,1 Product,1,706,185544.36,171037.63,Female,1,0,Inactive,Has Credit Card,0,Retained
15801817,France,38,30-45,2,7,Loyal (5+ yr),3,1,1 Product,1,688,123544.21,157664.02,Female,1,1,Active,Has Credit Card,0,Retained
